# Michel's model for spherical accretion 
# Model parameters: gamma = 1.66666666667 , a_inf = 0.1
# a_max = 0.816496580927726
# Critical values: r_c = 8.764591432592345 , v_c = 0.2388466554014666
#                  a_c = 0.26234899513180043 , rho_c = 20.786366315996407
# Accretion rate: alpha = 381.3827910248174
# Units: length = M, velocity = c, density = rho_inf
# Columns: radius, density, velocity, sound_speed
6.497494e+00 2.968426e+01 1.733507e+00 3.043288e-01 2.914288e-01 -4.567567e-02 -3.492528e-02 3.994040e-02 1.000799e+00
6.566416e+00 2.930889e+01 1.697125e+00 3.017901e-01 2.903515e-01 -4.551067e-02 -3.488530e-02 3.984537e-02 1.000795e+00
6.635338e+00 2.894243e+01 1.661907e+00 2.992953e-01 2.892891e-01 -4.534527e-02 -3.484302e-02 3.974879e-02 1.000791e+00
6.704261e+00 2.858459e+01 1.627802e+00 2.968434e-01 2.882414e-01 -4.517954e-02 -3.479853e-02 3.965074e-02 1.000787e+00
6.773183e+00 2.823507e+01 1.594764e+00 2.944331e-01 2.872080e-01 -4.501354e-02 -3.475192e-02 3.955132e-02 1.000783e+00
6.842105e+00 2.789360e+01 1.562749e+00 2.920633e-01 2.861885e-01 -4.484730e-02 -3.470327e-02 3.945058e-02 1.000779e+00
6.911028e+00 2.755991e+01 1.531716e+00 2.897330e-01 2.851828e-01 -4.468089e-02 -3.465267e-02 3.934860e-02 1.000775e+00
6.979950e+00 2.723376e+01 1.501623e+00 2.874411e-01 2.841904e-01 -4.451436e-02 -3.460019e-02 3.924545e-02 1.000771e+00
7.048872e+00 2.691488e+01 1.472434e+00 2.851867e-01 2.832111e-01 -4.434774e-02 -3.454592e-02 3.914120e-02 1.000767e+00
7.117794e+00 2.660306e+01 1.444113e+00 2.829688e-01 2.822445e-01 -4.418109e-02 -3.448991e-02 3.903590e-02 1.000763e+00
7.186717e+00 2.629807e+01 1.416625e+00 2.807864e-01 2.812905e-01 -4.401444e-02 -3.443225e-02 3.892963e-02 1.000759e+00
7.255639e+00 2.599969e+01 1.389938e+00 2.786387e-01 2.803487e-01 -4.384782e-02 -3.437299e-02 3.882243e-02 1.000754e+00
7.324561e+00 2.570773e+01 1.364021e+00 2.765249e-01 2.794189e-01 -4.368129e-02 -3.431221e-02 3.871436e-02 1.000750e+00
7.393484e+00 2.542197e+01 1.338845e+00 2.744440e-01 2.785009e-01 -4.351486e-02 -3.424996e-02 3.860547e-02 1.000746e+00
7.462406e+00 2.514223e+01 1.314381e+00 2.723952e-01 2.775943e-01 -4.334858e-02 -3.418631e-02 3.849582e-02 1.000742e+00
7.531328e+00 2.486834e+01 1.290604e+00 2.703779e-01 2.766989e-01 -4.318248e-02 -3.412131e-02 3.838545e-02 1.000738e+00
7.600251e+00 2.460011e+01 1.267486e+00 2.683912e-01 2.758146e-01 -4.301658e-02 -3.405502e-02 3.827441e-02 1.000733e+00
7.669173e+00 2.433737e+01 1.245005e+00 2.664344e-01 2.749411e-01 -4.285090e-02 -3.398750e-02 3.816274e-02 1.000729e+00
7.738095e+00 2.407997e+01 1.223137e+00 2.645069e-01 2.740782e-01 -4.268549e-02 -3.391879e-02 3.805049e-02 1.000725e+00
7.807018e+00 2.382775e+01 1.201859e+00 2.626078e-01 2.732256e-01 -4.252035e-02 -3.384894e-02 3.793770e-02 1.000720e+00
7.875940e+00 2.358056e+01 1.181151e+00 2.607367e-01 2.723832e-01 -4.235552e-02 -3.377801e-02 3.782440e-02 1.000716e+00
7.944862e+00 2.333826e+01 1.160992e+00 2.588927e-01 2.715507e-01 -4.219102e-02 -3.370603e-02 3.771063e-02 1.000712e+00
8.013784e+00 2.310071e+01 1.141363e+00 2.570754e-01 2.707280e-01 -4.202687e-02 -3.363306e-02 3.759644e-02 1.000707e+00
8.082707e+00 2.286777e+01 1.122246e+00 2.552841e-01 2.699149e-01 -4.186308e-02 -3.355914e-02 3.748185e-02 1.000703e+00
8.151629e+00 2.263931e+01 1.103622e+00 2.535182e-01 2.691111e-01 -4.169967e-02 -3.348431e-02 3.736689e-02 1.000699e+00
8.220551e+00 2.241522e+01 1.085475e+00 2.517771e-01 2.683166e-01 -4.153667e-02 -3.340860e-02 3.725160e-02 1.000695e+00
8.289474e+00 2.219536e+01 1.067789e+00 2.500604e-01 2.675311e-01 -4.137408e-02 -3.333206e-02 3.713601e-02 1.000690e+00
8.358396e+00 2.197964e+01 1.050548e+00 2.483675e-01 2.667545e-01 -4.121193e-02 -3.325473e-02 3.702015e-02 1.000686e+00
8.427318e+00 2.176792e+01 1.033737e+00 2.466978e-01 2.659866e-01 -4.105023e-02 -3.317664e-02 3.690405e-02 1.000682e+00
